title,n_enrolled_normalised,ratings_normalised,"ratio(n_rating,n_enrolled)",id
Go Beyond the Numbers: Translate Data into Insights,0.0126031277740065,0.0521739130434783,0.0123258584079962,498
Impact Measurement & Management for the SDGs,0.0,0.0521739130434783,0.0,499
Professionalism in Allied Health,0.0046462978434546,0.0521739130434783,0.0162253283697408,500
Google UX Design (DE),0.0005675291107513,-0.1217391304347823,0.0235767682576193,501
Business English Communication Skills,0.0442000417732755,0.0521739130434783,0.0242328479872412,502
Removing Barriers to Change,0.0,0.0956521739130437,0.0,503
Economics of Money and Banking,0.0,0.0956521739130437,0.0,504
AI Applications in Marketing and Finance,0.0037997363061981,0.0086956521739132,0.0180365885081164,505
PwC GST Taxation Executive,0.0015198292517362,-0.0347826086956522,0.0133132918187674,506
Social Psychology,0.0,0.0086956521739132,0.0,507
Convolutional Neural Networks in TensorFlow,0.0473144352775312,0.0086956521739132,0.0554563074652191,508
Managerial Accounting Fundamentals,0.0,0.0521739130434783,0.0,509
Statistics with Python,0.026544305780377,-0.0347826086956522,0.0342283859545588,510
Investment and Portfolio Management,0.0215866664926113,-0.0782608695652172,0.031279764154509,511
Introduction to Philosophy,0.0,0.0086956521739132,0.0,512
Cybersecurity Operations Fundamentals,0.0031251631768576,0.0521739130434783,0.0222431077694235,513
PostgreSQL for Everybody,0.008455824761109,0.0086956521739132,0.0381319953685835,514
"Food Sustainability, Mindful Eating, and Healthy Cooking",0.0024114276016918,0.0521739130434783,0.0580592773041006,515
Corporate Strategy,0.0,0.0521739130434783,0.0,516
Object Oriented Programming,0.0013266278523314,0.0086956521739132,0.0186961869618696,517
Foundational Finance for Strategic Decision Making,0.0027361495483264,0.0086956521739132,0.1030534351145038,518
Google IT Support,0.0026597827789671,-0.0782608695652172,0.025521472392638,519
Civic Engagement in American Democracy,0.0,0.0521739130434783,0.0,520
"Aspectos básicos: Datos, datos, en todas partes",0.0374399509164012,0.0521739130434783,0.0524572444692386,521
Introduction to Clinical Data,0.0061909299775468,0.0086956521739132,0.0152345809172377,522
Hands-on Introduction to Linux Commands and Shell Scripting,0.0292491253720432,0.0086956521739132,0.0123181290725698,523
"Modern Robotics:  Mechanics, Planning, and Control",0.0093069552503785,0.0086956521739132,0.0317694087944456,524
Coding for Everyone: C and C++,0.0394688919638661,-0.0782608695652172,0.0236896286557686,525
Developing AI Applications with Python and Flask,0.0209391807216333,-0.1217391304347823,0.0095385046991162,526
Marine Biology,0.0,0.0521739130434783,0.0,527
Child Nutrition and Cooking,0.0,0.0521739130434783,0.0,528
Dynamic Public Speaking,0.0246331784241031,0.0086956521739132,0.0159644939056703,529
Strategic Management and Innovation,0.0172690068403738,0.0086956521739132,0.0692998204667863,530
Behavioral Finance,0.0,-0.1217391304347823,0.0,531
Fundamentals of Accounting,0.0097935486397577,-0.0347826086956522,0.034589623113066,532
Exploratory Data Analysis for Machine Learning,0.0296107252884966,-0.0347826086956522,0.0179319314023718,533
Business Analytics,0.0045976711398882,-0.0347826086956522,0.0100085178875638,534
Introduction to Project Management,0.0137753903190433,0.0521739130434783,0.0155413409144752,535
Marketing Strategy,0.0203540285102605,-0.0782608695652172,0.0570805541303232,536
Design Thinking,0.0014428097749464,-0.0347826086956522,0.0119882379552137,537
"Introduction to Biology: Ecology, Evolution, & Biodiversity",0.0012486293143961,0.0956521739130437,0.0216936748562467,538
C# Programming for Unity Game Development,0.0059389849094042,-0.0347826086956522,0.1274315858885591,539
Real-World Product Management,0.0068096966215863,-0.0782608695652172,0.0369979871561391,540
C Programming for Everybody,0.0006667406401754,0.1391304347826088,0.0068526676456191,541
Version Control,0.0423107801159208,-0.0347826086956522,0.0225072697401405,542
Software Development Lifecycle,0.0193733355960524,0.0086956521739132,0.0370601216245809,543
Software Testing and Automation,0.0194186987624667,-0.1652173913043478,0.0092601929346912,544
Satisfaction Guaranteed: Develop Customer Loyalty Online,0.0297791238055454,0.0521739130434783,0.030356829738734,545
React Basics,0.0391895331836457,0.0086956521739132,0.0144983053388073,546
Abordaje del riesgo suicida en adolescentes y jóvenes,0.0,0.0956521739130437,0.0,547
Reporting extra-financier et stratégie RSE,0.0,-0.0347826086956522,0.0,548
Google Cloud Fundamentals: Core Infrastructure,0.2376661140410422,0.0086956521739132,0.0654928890884548,549
Electronic Music Production,0.0056034932901676,0.0521739130434783,0.0304018637157833,550
"Extract, Transform and Load Data in Power BI",0.0093470967573494,-0.0782608695652172,0.0115568590482175,551
Microsoft Azure Security Engineer Associate (AZ-500),0.0011660618244478,-0.0782608695652172,0.0072767982087881,552
Value Chain Management,0.0,0.0086956521739132,0.0,553
Introduction to Engineering Mechanics,0.0,0.0521739130434783,0.0,554
Fundraising and Development,0.0043271239099785,-0.0347826086956522,0.0223998793272494,555
Nuts and Bolts of U.S. Immigration Law,0.0,0.0956521739130437,0.0,556
Rust Programming,0.0008896402276643,-0.2086956521739128,0.0172413793103448,557
Social Media Marketing in Practice,0.0059553025951647,-0.0782608695652172,0.0153441473038141,558
Java FullStack Developer,0.0029127069082554,-0.1217391304347823,0.0153501400560224,559
Introduction to Finance: The Basics,0.0,0.0086956521739132,0.0,560
Mathematics for Machine Learning: Linear Algebra,0.1213170983238473,0.0086956521739132,0.0321384857492568,561
Data Analysis and Visualization with Power BI,0.0078070335752702,0.0086956521739132,0.0079842822506479,562
Fundamentals of Machine Learning for Healthcare,0.0072127434598715,0.0521739130434783,0.0183702094927831,563
"Energy Production, Distribution & Safety",0.0173737663829565,0.0086956521739132,0.107089187767676,564
An Introduction to Consumer Neuroscience & Neuromarketing,0.0,0.0086956521739132,0.0,565
Palliative Care Always,0.0011624719335804,0.0086956521739132,0.0261089275687815,566
Understanding Clinical Research: Behind the Statistics,0.0,0.0521739130434783,0.0,567
Customer Analytics,0.0922229909665291,-0.0347826086956522,0.0413360888366727,568
Build Basic Generative Adversarial Networks (GANs),0.0208246305675943,0.0086956521739132,0.0293527660241341,569
Neuroscience and Neuroimaging,0.0063687927523366,-0.0347826086956522,0.0466307968229567,570
Introduction to Technical Writing,0.0,-0.3391304347826086,0.0,571
Contabilidad para no contadores,0.0,0.0521739130434783,0.0,572
Addiction Treatment: Clinical Skills for Healthcare Providers,0.0,0.0521739130434783,0.0,573
CVS Health Call Center Customer Service,0.0013830870450629,0.0086956521739132,0.0181689476168003,574
Object-Oriented Data Structures in C++,0.033491397316067,0.0086956521739132,0.0281905615700184,575
AI for Medical Diagnosis,0.0228911022923084,0.0086956521739132,0.0273302728750249,576
Excel to MySQL: Analytic Techniques for Business,0.0711777452874523,-0.0347826086956522,0.0513846859238881,577
Applied Data Science Capstone,0.051296603310532,0.0086956521739132,0.0444582996672625,578
Customer Service Fundamentals,0.0,0.0521739130434783,0.0,579
Clinical Terminology for International and U.S. Students,0.0,0.0521739130434783,0.0,580
Data Mining,0.0197026264947,-0.0782608695652172,0.0324819452726429,581
Business Statistics and Analysis,0.028908085739648,0.0086956521739132,0.0826042289933279,582
Healthcare Management and Finance,0.0,0.1391304347826088,0.0,583
Navigating Generative AI: A CEO Playbook,0.0,0.0086956521739132,0.0,584
Pre-MBA Statistics,0.0,-0.0782608695652172,0.0,585
Introduction to Computer Vision and Image Processing,0.023214192470367,-0.1652173913043478,0.0155204408704942,586
Optical Engineering,0.0038010417210589,-0.1217391304347823,0.0269597321198591,587
Aprender,0.0,0.0956521739130437,0.0,588
Game Design: Art and Concepts,0.0151966607487859,0.0086956521739132,0.0539460968538602,589
"Sequences, Time Series and Prediction",0.0432196752127826,0.0086956521739132,0.0374833877008577,590
Introduction to Logic and Critical Thinking,0.0123469401075661,-0.0347826086956522,0.0148811883805143,591
Natural Language Processing with Probabilistic Models,0.0243962456268602,0.0086956521739132,0.0221660379377692,592
AI Engineering,0.0,-0.0347826086956522,0.0,593
Site Reliability Engineering: Measuring and Managing Reliability,0.0,-0.0782608695652172,0.0,594
Autodesk CAD/CAM/CAE for Mechanical Engineering,0.0188436635162654,0.0521739130434783,0.0637686179425008,595
Oil & Gas Industry Operations and Markets,0.0,0.0521739130434783,0.0,596
Executive Data Science,0.0212720615111482,-0.0782608695652172,0.1097405685705957,597
Gamification,0.0,0.0521739130434783,0.0,598
Microeconomics Principles,0.0,0.0521739130434783,0.0,599
Supply Chain Logistics,0.0845928411049031,0.0521739130434783,0.0402035446710338,600
Introduction to Spreadsheets and Models,0.0372663307399091,-0.2086956521739128,0.0328925475085384,601
Diversity and inclusion in the workplace,0.0,0.0086956521739132,0.0,602
Overcoming Dyslexia,0.0,0.0521739130434783,0.0,603
Marketing digital e e-commerce do Google,0.0028817033053104,0.0956521739130437,0.0192525481313703,604
Fundamentos del marketing digital y comercio electrónico,0.0145602710041251,0.0521739130434783,0.0334192536142552,605
Digital Product Management: Modern Fundamentals,0.06118348911284,0.0086956521739132,0.0271981480296144,606
Finance for Non-Finance Professionals,0.0,0.0521739130434783,0.0,607
Introduction to Deep Learning & Neural Networks with Keras,0.01633367709258,0.0086956521739132,0.029471118304062,608
CAD and Digital Manufacturing,0.0161326432040102,0.0086956521739132,0.0774381486051827,609
Creative Thinking: Techniques and Tools for Success,0.0,0.0086956521739132,0.0,610
Entrepreneurship 1: Developing the Opportunity,0.0465435878022035,0.0521739130434783,0.0293863985359389,611
Animal Behaviour and Welfare,0.0,0.0521739130434783,0.0,612
Deep Neural Networks with PyTorch,0.0206461150853741,-0.1217391304347823,0.0249118758199895,613
Getting Started with Git and GitHub,0.0230914834734478,-0.0347826086956522,0.0124371078071117,614
Introduction to Business,0.0030755574121455,0.0086956521739132,0.0164473684210526,615
AI Strategy and Governance,0.0029688397472716,0.0521739130434783,0.0136308673188963,616
Introducción a la programación en Python I: Aprendiendo a programar con Python,0.0,-0.1217391304347823,0.0,617
Goodwill® Career Coach and Navigator,0.0029404469740483,0.0086956521739132,0.0178690344062153,618
Functional Programming in Scala,0.02342795415383,0.0086956521739132,0.0958808697953668,619
Introduction to Computer Science and Programming,0.0143321497571928,-0.2086956521739128,0.0237043446579834,620
Business Strategies for A Better World,0.0050424912537204,0.0086956521739132,0.0984402304057989,621
Introduction to Python Programming,0.0248329068978121,-0.0782608695652172,0.0137990853177732,622
AI For Everyone （すべての人のためのAIリテラシー講座）,0.0,0.0086956521739132,0.0,623
Music Business,0.0055457286825753,0.0521739130434783,0.0847996233743306,624
Trading Strategies in Emerging Markets,0.0212805467077437,-0.2086956521739128,0.030809575659055,625
International Humanitarian Law in Theory and Practice,0.0,0.0521739130434783,0.0,626
Machine Learning Modeling Pipelines in Production,0.0103529189076288,-0.1217391304347823,0.0129243766352488,627
SAS Visual Business Analytics,0.0069014020155605,0.0086956521739132,0.0444507495152976,628
Learn English: Beginning Grammar,0.0186520938854367,0.0956521739130437,0.0464717512641506,629
Vivre avec le TDAH à travers les âges,0.0,0.0956521739130437,0.0,630
Spanish for Successful Communication in Healthcare Settings,0.0,0.0521739130434783,0.0,631
Entrepreneurial Finance: Strategy and Innovation,0.0090713278679964,-0.0782608695652172,0.0325586415311555,632
Natural Language Processing in TensorFlow,0.0448664560597357,-0.0347826086956522,0.0465529030099361,633
Psychological Research,0.0006442222338259,0.0086956521739132,0.0349544072948328,634
Artificial Intelligence: an Overview,0.0013341339877813,-0.0782608695652172,0.0293542074363992,635
"AI, Business & the Future of Work",0.0,0.0086956521739132,0.0,636
Introduction to Forensic Science,0.0,0.0956521739130437,0.0,637
Circular Economy - Sustainable Materials Management,0.0,0.0521739130434783,0.0,638
Introduction to Google SEO,0.0968157668006892,-0.0347826086956522,0.0333649071829946,639
Teach English Now! Theories of Second Language Acquisition,0.030151819748316,0.0956521739130437,0.0749431756683623,640
Introduction to Programming with MATLAB,0.1582446739073677,0.0521739130434783,0.0358495896982183,641
Robotic Process Automation (RPA),0.0019812934050441,0.0086956521739132,0.0364025695931477,642
Google Data Analytics (DE),0.0,-0.0782608695652172,0.0,643
Fundamentals of Engineering Exam Review,0.0,0.0086956521739132,0.0,644
Introduction to Calculus,0.0,0.0521739130434783,0.0,645
Vital Signs: Understanding What the Body Is Telling Us,0.0,0.0521739130434783,0.0,646
Finding Your Professional Voice: Confidence & Impact,0.0,0.0521739130434783,0.0,647
Building Your Leadership Skills,0.0,-0.0347826086956522,0.0,648
Akamai Customer Consulting and Support,0.0005153125163176,0.0521739130434783,0.0132995566814439,649
Uncommon Sense Teaching,0.0012642942927262,0.0956521739130437,0.0446566855962829,650
From Data to Insights with Google Cloud,0.0153089264268184,-0.0347826086956522,0.0851648937304142,651
Six Sigma Black Belt,0.0054155135502062,-0.0782608695652172,0.0294684825840665,652
MLOps | Machine Learning Operations,0.0027847762518928,-0.2521739130434783,0.0139458572600492,653
An Introduction to American Law,0.0,0.0521739130434783,0.0,654
Big Data,0.0428009633961673,-0.0782608695652172,0.0722841958383213,655
AI Applications in People Management,0.0026888282596209,0.0086956521739132,0.0161427357689039,656
Forensic Accounting and Fraud Examination,0.0,0.0086956521739132,0.0,657
HTML and CSS in depth,0.0314412432771134,0.0086956521739132,0.0146770326237012,658
Data Modeling in Power BI,0.0075524776774058,-0.2521739130434783,0.0124881168438337,659
Food & Beverage Management,0.0,0.0521739130434783,0.0,660
Developing APIs with Google Cloud's Apigee API Platform,0.0046743642629627,0.0086956521739132,0.1726593590728199,661
The Power of Statistics,0.012061706960472,0.0521739130434783,0.0119321410211315,662
International Security Management,0.0,0.0086956521739132,0.0,663
Introduction to Public Relations and the Media,0.0031440916923398,0.0086956521739132,0.0391322399833921,664
Akamai Network Engineering,0.0014209440760273,0.0521739130434783,0.0101056499770326,665
Chinese for Beginners,0.0,0.0521739130434783,0.0,666
Interaction Design,0.0204865281186361,-0.0782608695652172,0.0495109440214101,667
"Divide and Conquer, Sorting and Searching, and Randomized Algorithms",0.0767221685551668,0.0521739130434783,0.0220895065273151,668
Epidemiology in Public Health Practice,0.0138409874158007,0.0086956521739132,0.0799556718775789,669
Sports Marketing,0.0,0.0086956521739132,0.0,670
Core 1: Hardware and Network Troubleshooting,0.0009317398569265,-0.0782608695652172,0.010507880910683,671
Using Public Policy for Social Change,0.0,0.1391304347826088,0.0,672
Google IT Support (Deutsch),0.0010090856874314,0.0086956521739132,0.0582147477360931,673
Réussir le Changement,0.0,-0.0782608695652172,0.0,674
Corporate Sustainability. Understanding and Seizing the Strategic Opportunity,0.0,-0.0347826086956522,0.0,675
Sports Performance Analytics,0.004145018536891,-0.0782608695652172,0.0158255255491693,676
Financial Accounting Fundamentals,0.0483369014672863,0.0521739130434783,0.0171694393431997,677
Deploying Machine Learning Models in Production,0.0106642603519398,-0.0782608695652172,0.0098234232028644,678
.NET FullStack Developer,0.0020012009816719,-0.2521739130434783,0.0189171559034572,679
Health Informatics,0.0091800036551616,-0.1217391304347823,0.0223257136762771,680
Advanced Machine Learning on Google Cloud,0.0053104276539084,-0.0782608695652172,0.1183013765978367,681
Design of Industrial Piping Systems,0.0,-0.1217391304347823,0.0,682
International Law in Action: the Arbitration of International Disputes,0.0,0.0521739130434783,0.0,683
Mathematics for Engineers,0.0055199467390736,0.0521739130434783,0.035769185290292,684
Suporte em TI do Google,0.01798339512297,0.0956521739130437,0.1111353077816492,685
A life with ADHD,0.0,0.0086956521739132,0.0,686
Integrative Health and Medicine,0.0079108140567072,0.0521739130434783,0.0457508250825082,687
The Science of Well-Being for Teens,0.0,0.0956521739130437,0.0,688
Evaluations of AI Applications in Healthcare,0.0041100986893634,-0.0347826086956522,0.0160393838335715,689
Administración de Empresas,0.0019721555010182,0.0521739130434783,0.0875393016713552,690
Excel for Beginners: Introduction to Spreadsheets,0.0027808600073103,-0.0347826086956522,0.0082149982396432,691
Supply Chain Management and Analytics,0.0013840661062085,0.0521739130434783,0.0056590426786135,692
Advanced Digital Transformation,0.0005433789358258,-0.0347826086956522,0.015015015015015,693
Supply Chain Principles,0.0,-0.0347826086956522,0.0,694
"Negotiation, Mediation and Conflict Resolution",0.013753198266409,0.0086956521739132,0.0368041383892553,695
Introduction to Agile Development and Scrum,0.020686256592345,0.0956521739130437,0.0261098665320417,696
Using Python to Interact with the Operating System,0.0766774580961829,0.0086956521739132,0.0257329156593687,697
Exploring Renewable Energy Schemes,0.0,0.0086956521739132,0.0,698
Core Java,0.0140508328546812,-0.0347826086956522,0.0340734891067032,699
Introduction to Embedded Systems Software and Development Environments,0.0,-0.0782608695652172,0.0,700
Fundamentals of Reinforcement Learning,0.0283793927210067,0.0521739130434783,0.0311526121505537,701
Investment Management in an Evolving and Volatile World by HEC Paris and AXA Investment Managers,0.0,-0.0347826086956522,0.0,702
TensorFlow: Data and Deployment,0.0115088637669051,-0.0347826086956522,0.0370905997447894,703
Sales and CRM Overview,0.0191520677771395,-0.0347826086956522,0.0165970861378546,704
Auditing I: Conceptual Foundations of Auditing,0.0,0.0086956521739132,0.0,705
Natural Language Processing with Attention Models,0.0231900422954414,-0.1217391304347823,0.0136789664780883,706
Cybersecurity Attack and Defense Fundamentals,0.0049370790037073,-0.0347826086956522,0.0176493918561607,707
Fundamentals of Computing,0.0198158712338781,0.0521739130434783,0.0477445280719379,708
Fundamentals of GIS,0.053443358049188,0.0521739130434783,0.0336653252645656,709
Market Research,0.0134392459923763,-0.0347826086956522,0.0232394366197183,710
Aspectos básicos del diseño de la experiencia del usuario,0.0205139418307138,0.0956521739130437,0.0486493365999554,711
Digital Manufacturing & Design Technology,0.011401819748316,-0.0347826086956522,0.104903111314652,712
Introductory C Programming,0.0356577332776356,-0.0347826086956522,0.0500361519663924,713
Introduction to User Experience Design,0.0,-0.0782608695652172,0.0,714
Python Project for Data Engineering,0.0130678554644666,-0.0347826086956522,0.0144098696368812,715
International Leadership and Organizational Behavior,0.0,0.0521739130434783,0.0,716
ESG Risks and Opportunities,0.0072006683724087,-0.0347826086956522,0.0266044234952864,717
Using Python to Access Web Data,0.2136569239204219,0.0521739130434783,0.0670863125287354,718
Digital Signal Processing,0.0059115711973265,-0.0782608695652172,0.0225240145743623,719
Scrum Master,0.0,-0.0347826086956522,0.0,720
Extended Reality for Everybody,0.0044260090856874,0.0086956521739132,0.0269134345966671,721
Embedding Sensors and Motors,0.0094182418672654,-0.0347826086956522,0.0389826397311064,722
Antibiotic Stewardship,0.0,-0.0347826086956522,0.0,723
تحليلات البيانات من Google,0.0012349224583572,0.0086956521739132,0.0332980972515856,724
Equine Welfare and Management,0.0,0.0956521739130437,0.0,725
Principles of Sustainable Finance,0.0,0.0086956521739132,0.0,726
Introduction to Relational Databases (RDBMS),0.0171502140880371,-0.0347826086956522,0.0098570912066373,727
"The Sustainable Development Goals – A global, transdisciplinary vision for the future",0.0,0.0521739130434783,0.0,728
Positive Psychology: Martin E. P. Seligman’s Visionary Science,0.0360930891337267,0.0956521739130437,0.0522356345223563,729
Security Awareness Training,0.0,0.0086956521739132,0.0,730
Desarrollador front-end de Meta,0.0,-0.0782608695652172,0.0,731
Abnormal Psychology,0.0042230170748263,0.0521739130434783,0.0322256568778979,732
Introduction to Computers and Operating Systems and Security,0.0200426870659495,0.0521739130434783,0.0114143354935356,733
Teach English Now! Capstone Project 1,0.0114393504255652,0.0956521739130437,0.0636482939632546,734
Medical Billing and Coding Essentials,0.0036264424834212,0.0086956521739132,0.017458603311735,735
Plant Bioinformatic Methods,0.0050969923241606,0.0086956521739132,0.0463567678319887,736
Developing Front-End Apps with React,0.0152948932170643,-0.1652173913043478,0.0081082234455682,737
CVS Health Retail Customer Service,0.000489530572816,0.0086956521739132,0.0173333333333333,738
Linux and Private Cloud Administration on IBM Power Systems,0.0037543731397838,0.0521739130434783,0.0551981919332406,739
Write Professional Emails in English,0.3071850033940786,0.0521739130434783,0.0179907018647265,740
"Advanced Valuation and Strategy - M&A, Private Equity, and Venture Capital",0.0,-0.0347826086956522,0.0,741
The AI Awakening: Implications for the Economy and Society,0.0,0.0521739130434783,0.0,742
Electric Industry Operations and Markets,0.0,0.0521739130434783,0.0,743
Professional Skills for the Workplace,0.0073602553391467,0.0086956521739132,0.0369795592604088,744
Introduction to Psychology,0.0,0.0956521739130437,0.0,745
Essentials of Global Health,0.0,0.0956521739130437,0.0,746
Navigating Generative AI for Leaders,0.0,0.1391304347826088,0.0,747
Organizational Change and Culture for Adopting Google Cloud,0.001583141872487,0.0086956521739132,0.0711193568336425,748
Natural Language Processing with Sequence Models,0.0211526160513811,-0.0782608695652172,0.0169096659723829,749
Microsoft Azure Developer Associate (AZ-204),0.0040441752388909,-0.0782608695652172,0.0113783085861846,750
Coding for Beginners: An Easy Introduction,0.0,-0.7739130434782608,0.0,751
International Business Essentials,0.0091783718865855,-0.0347826086956522,0.0431659792348172,752
Blockchain Revolution,0.0121462325727116,0.0086956521739132,0.0580633027029931,753
Relationship Management and Business Development,0.0,-0.1217391304347823,0.0,754
Liderazgo y Pensamiento Crítico,0.0007568142655735,0.0086956521739132,0.0366537300560586,755
Marketing Analytics,0.0,0.0086956521739132,0.0,756
Fundamentos de la ciberseguridad,0.0095393190956085,0.0956521739130437,0.0632569278138898,757
Coaching Skills for Managers,0.0103685838859589,0.0521739130434783,0.0467407384092411,758
Python Basics,0.1378397342175343,0.0521739130434783,0.0407706167443644,759
Moral Foundations of Politics,0.0,0.0956521739130437,0.0,760
Understanding Research Methods,0.0,-0.0347826086956522,0.0,761
Marketing with TikTok,0.0016849642316328,0.0086956521739132,0.0222738717799728,762
Social Media Marketing,0.0343927862774789,-0.0347826086956522,0.0424253926080561,763
C Programming with Linux,0.0027087358362487,-0.0347826086956522,0.0318072289156626,764
Version Control with Git,0.0,0.0086956521739132,0.0,765
Introduction to Sustainability,0.0,0.0521739130434783,0.0,766
Immunology: The Immune System and its Failures,0.0014366090543574,0.0086956521739132,0.0338482507950931,767
Fundamentals of Music Theory,0.0,-0.0782608695652172,0.0,768
Introduction to Git and GitHub,0.0864896088977077,0.0521739130434783,0.0273792723513119,769
First Principles of Computer Vision,0.0024939950916401,0.0086956521739132,0.0201517927244176,770
Leading Diverse Teams & Organizations,0.0,0.0086956521739132,0.0,771
Computational Thinking for Problem Solving,0.0,0.0086956521739132,0.0,772
Inspired Leadership,0.0107784841522635,0.0086956521739132,0.0376661519362945,773
Corporate & Commercial Law I: Contracts & Employment Law,0.0,0.0521739130434783,0.0,774
"Hotel Management: Distribution, Revenue and Demand Management",0.0090439141559187,-0.0347826086956522,0.059757505773672,775
Bioinformatics,0.0205273223330374,-0.1652173913043478,0.0161528800139906,776
Machine Learning,0.0673966111430212,-0.0347826086956522,0.060610902892782,777
Developing Back-End Apps with Node.js and Express,0.0138328285729204,-0.0782608695652172,0.0076204407115557,778
"Introduction to Containers w/ Docker, Kubernetes & OpenShift",0.0287171688162498,-0.1217391304347823,0.0082960201831943,779
Algorithmic Toolbox,0.1666655788209493,-0.0347826086956522,0.0241927588165031,780
Learn Chinese: HSK Test Preparation,0.0124066628374497,0.0521739130434783,0.0654461279461279,781
Game Design and Development with Unity 2020,0.0060326484256696,0.0086956521739132,0.0249932377603462,782
Learning and Development,0.0044929115973056,0.0086956521739132,0.0172877170044308,783
Wind Energy,0.0,0.0086956521739132,0.0,784
Finding Purpose and Meaning In Life: Living for What Matters Most,0.0,0.0521739130434783,0.0,785
Accounting: Principles of Financial Accounting,0.0412210850608323,0.0521739130434783,0.0235535358013744,786
Advanced React,0.0252796851339355,-0.0347826086956522,0.01240624314171,787
Project Management: Foundations and Initiation,0.0070208474753276,0.0521739130434783,0.0182680239854971,788
"Decisions, Decisions: Dashboards and Reports",0.0080377656519241,0.0521739130434783,0.0221689877786349,789
Finance for Technical Managers,0.0012770220876194,0.0086956521739132,0.0199335548172757,790
GPU Programming,0.0018739230327398,-0.8608695652173912,0.0121908742598397,791
Wine Tasting: Sensory Techniques for Wine Analysis,0.0,0.0086956521739132,0.0,792
Teach English Now! Lesson Design and Assessment,0.0243202052112161,0.0956521739130437,0.0614457669650165,793
Learn English: Intermediate Grammar,0.0413000626599133,0.0521739130434783,0.0313314895298301,794
Excel Skills for Business: Intermediate I,0.1096587645553757,0.0956521739130437,0.0497690558670523,795
Essentials in Clinical Simulations Across the Health Professions,0.0,0.0521739130434783,0.0,796
Liabilities and Equity in Accounting,0.0090980888726437,-0.1652173913043478,0.0206255828969079,797
Astronomy: Exploring Time and Space,0.0,0.0521739130434783,0.0,798
Kotlin for Java Developers,0.0,0.0086956521739132,0.0,799
Introduction to Cybersecurity Fundamentals,0.0,0.0086956521739132,0.0,800
"Innovation Through Design: Think, Make, Break, Repeat",0.0,0.0086956521739132,0.0,801
Arts and Heritage Management,0.0,0.0521739130434783,0.0,802
Introduction to Environmental Science,0.0010417210589525,0.0086956521739132,0.025062656641604,803
Driving business towards the Sustainable Development Goals,0.0,0.0521739130434783,0.0,804
AI and Public Health,0.0036169782256801,0.0086956521739132,0.013444013353785,805
Visualizing the Living Body: Diagnostic Imaging,0.0,0.0521739130434783,0.0,806
Fundamentals of Social Media Advertising,0.0305457286825753,0.0521739130434783,0.0237293930361015,807
Write Your First Novel,0.0,-0.1652173913043478,0.0,808
إدارة المشروعات من Google,0.0012936661270951,0.0521739130434783,0.0426337033299697,809
Advertising with Meta,0.0280021278262231,0.0521739130434783,0.0272018460892975,810
Power Electronics,0.014484230588481,0.0086956521739132,0.0691947185796043,811
Diseño y Gestión de Proyectos de Desarrollo,0.0009350033940786,0.0521739130434783,0.0844677137870855,812
Managerial Economics and Business Analysis,0.0,0.0521739130434783,0.0,813
"Information Systems Auditing, Controls and Assurance",0.0,0.0086956521739132,0.0,814
People Analytics,0.0445844864497937,-0.0347826086956522,0.0437729661674499,815
Microsoft Power Platform Fundamentals,0.0,-0.1652173913043478,0.0,816
Programming in C++: A Hands-on Introduction,0.0095057046629418,-0.0347826086956522,0.0323411267895766,817
Principles of UX/UI Design,0.0283911414547543,0.0086956521739132,0.007897005575033,818
Miracles of Human Language: An Introduction to Linguistics,0.0,0.0086956521739132,0.0,819
Computational Social Science,0.0039694402381076,-0.0347826086956522,0.0447258077776864,820
An Introduction to Learning Experience Design (LXD),0.0,0.0521739130434783,0.0,821
Biology Meets Programming: Bioinformatics for Beginners,0.0,-0.2086956521739128,0.0,822
Foundations of Business Strategy,0.0452652602997232,0.0521739130434783,0.0209805335255948,823
"Teach English Now! Second Language Reading, Writing, and Grammar",0.0324418437679494,0.0956521739130437,0.0236301266510406,824
Cloud Computing Law,0.0008462351835413,0.0956521739130437,0.0393366756652526,825
Python and Statistics for Financial Analysis,0.0,-0.1217391304347823,0.0,826
Improving Communication Skills,0.0468970288757767,0.0086956521739132,0.013375086986778,827
Understanding child development: from synapse to society,0.0,-0.0347826086956522,0.0,828
Introduction to Large Language Models,0.0,-0.1217391304347823,0.0,829
"Introduction to Financial Analysis - The ""Why?""",0.0047990313821732,0.0086956521739132,0.0104046242774566,830
English for Common Interactions in the Workplace: Basic Level,0.0,0.0086956521739132,0.0,831
Finance for Non-Financial Managers,0.0,-0.1217391304347823,0.0,832
Développement psychologique de l'enfant,0.0,0.0956521739130437,0.0,833
What is Compliance?,0.0104759542582632,0.0521739130434783,0.0370093457943925,834
Dog Emotion and Cognition,0.0,0.0086956521739132,0.0,835
Data Literacy: Exploring and Visualizing Data,0.0,0.0086956521739132,0.0,836
Fundamentos de la Industria de Hidrocarburos,0.0,0.1391304347826088,0.0,837
Home-Based Child Care,0.0007747637199101,0.0086956521739132,0.012636899747262,838
Business and Marketing Strategies,0.0024515691086627,-0.1217391304347823,0.0226304579339723,839
Science of Diet and Exercise,0.0011918437679494,-0.0347826086956522,0.0169769989047097,840
Regression Analysis: Simplify Complex Data Relationships,0.0093957234609158,0.0086956521739132,0.0101076762764848,841
Sustainable Fashion,0.0,0.0521739130434783,0.0,842
Positive Psychology,0.0,0.0086956521739132,0.0,843
Survey Data Collection and Analytics,0.0063351783196699,-0.1217391304347823,0.0435812899237585,844
